POZO,DEPTH,Unidad,X,Y,CALI,Core_GrnDn,Core_Kmax,Core_Por,Core_k_vert,GR,GR_Core,KLogs2,KTim,PEF,PHID,PHIE,PHIE1,PHIN,ResD,ResM,ResS,RHOB,Ro,RT,SwA,Vshl,Vshl1,FZI
Akira-8,9963.06,Gacheta,1151567.73,972299.95,8.4008,2.64,699,0.205,NaN,73.6412,61.42,118.1407,25.2248,2.0679,0.1504,0.1311,0.0821,0.3209,52.8132,,211.3402,2.3934,10.0058,156.0466,0.2084,0.4767,0.6724,NaN
Akira-8,9964.23,Gacheta,1151567.73,972299.95,8.331,2.640,951.000,0.210,NaN,103.034,71.82,0.0053,0,2.1199,0.1217,0.0213,0.0094,0.3667,55.1914,,115.3717,2.4403,20.921,82.3184,0.3688,0.9219,0.9657,36.94851228
Akira-8,9965.23,Gacheta,1151567.73,972299.95,8.328,2.660,2070.000,0.224,NaN,108.2198,84.83,59.8633,7.165,2.2633,0.1648,0.1159,0.0666,0.3578,68.2672,,78.8353,2.3697,9.6421,56.9469,0.3673,0.5838,0.7608,39.34576102
Akira-8,9966.3,Gacheta,1151567.73,972299.95,8.393,2.640,1162.000,0.222,NaN,90.346,85.35,469.6113,197.318,2.2479,0.1803,0.1684,0.117,0.3195,81.728,,84.4269,2.3444,8.4105,62.6182,0.3418,0.3507,0.5488,41.60729588
Akira-8,9967.23,Gacheta,1151567.73,972299.95,8.179,2.650,2865.000,0.245,NaN,65.738,59.8,1656.192,1414.269,2.2065,0.2115,0.2116,0.1731,0.2935,81.9748,,119.2422,2.2932,7.4917,91.6669,0.2738,0.1726,0.3233,43.75416832
Akira-8,9968,Gacheta,1151567.73,972299.95,8.1404,2.64,3622,0.254,NaN,49.9,36.56,1716.4937,1741.192,2.1566,0.2092,0.213,0.1878,0.2618,80.91,,169.1292,2.297,8.1494,138.6975,0.2342,0.1011,0.2075,NaN
Akira-8,9968.7,Gacheta,1151567.73,972299.95,8.096,2.650,546.000,0.176,NaN,48.212,39.8,403.5641,254.5854,2.0762,0.1533,0.1638,0.1313,0.2431,82.03,,195.419,2.3886,11.2096,172.1634,0.2342,0.1936,0.354,36.055989
Akira-8,9972.3,Gacheta,1151567.73,972299.95,8.129,2.650,20.100,0.123,NaN,82.93,52.7,68.8589,23.1674,2.1944,0.0963,0.1189,0.0856,0.2242,109.576,,100.7792,2.4821,15.6287,90.155,0.3785,0.3108,0.5042,41.96665183
Akira-8,9973.48,Gacheta,1151567.73,972299.95,8.029,2.640,600.000,0.176,NaN,72.7316,59.22,165.7206,80.1574,2.1741,0.1226,0.1394,0.1073,0.227,117.7224,,96.3825,2.4389,13.716,87.2703,0.3706,0.2357,0.4117,47.14684071
Akira-8,9974.3,Gacheta,1151567.73,972299.95,8.1341,2.64,571,0.164,NaN,60.472,50.43,348.6476,229.6941,2.1437,0.1474,0.1596,0.1315,0.2266,124.346,,101.1307,2.3983,12.215,94.3804,0.3427,0.1652,0.3121,NaN
Akira-8,9977.5,Gacheta,1151567.73,972299.95,8.0392,2.64,138,0.211,NaN,47.33,36.72,1458.1796,1563.3341,2.0972,0.2027,0.2068,0.1907,0.2371,156.46,,101.8548,2.3076,9.0201,113.1047,0.2771,0.0624,0.1355,NaN
Akira-8,9978.6,Gacheta,1151567.73,972299.95,8.0514,2.64,190,0.209,NaN,46.2,21.33,1464.1055,1467.7849,2.0903,0.2024,0.2069,0.184,0.2516,166.328,,101.6893,2.3081,8.6503,114.2065,0.2675,0.0936,0.1942,NaN
Akira-8,9979.65,Gacheta,1151567.73,972299.95,7.9714,2.64,440.9378,0.221,329.1119,46.591,35.66,1701.0953,1720.9536,2.0658,0.2088,0.2127,0.1874,0.2616,170.843,,102.0295,2.2976,8.1673,116.4648,0.2568,0.1016,0.2083,NaN
Akira-8,9980.4,Gacheta,1151567.73,972299.95,5.9176,2.64,594,0.214,NaN,44.968,35.56,1661.9943,1633.6128,2.0401,0.208,0.2118,0.1844,0.2657,170.338,,99.3744,2.2988,8.1093,117.0001,0.2545,0.1126,0.2274,NaN
Bacano-4,9901.5,Paleosuelo Guadalupe,1149216.45,972423.71,8.9096,2.64,0.001,0.037,NaN,90.0595,100.73,0.2531,0.0004,2.2829,0.0344,0.0431,0.0214,0.2586,22.3268,20.579,20.8484,2.5836,25.9523,22.3268,1,0.7666,0.8839,NaN
Bacano-4,9912.8,Paleosuelo Guadalupe,1149216.45,972423.71,8.879,2.61,0,0.012,NaN,99.8852,96.6,0.9965,0.0011,2.1662,0.0465,0.0552,0.0288,0.2612,23.9172,21.7258,22.3375,2.5638,23.8952,23.9172,0.9994,0.7058,0.8465,NaN
Bacano-4,9920.2,Paleosuelo Guadalupe,1149216.45,972423.71,8.6999,2.6,0.001,0.015,NaN,102.3038,98.904,2.726,0.0025,2.2002,0.0592,0.0662,0.036,0.2654,25.8325,26.2261,24.7622,2.543,22.1007,25.8325,0.9085,0.6555,0.8129,NaN
Bacano-4,9922.4,Paleosuelo Guadalupe,1149216.45,972423.71,8.6249,3.02,0,0.011,NaN,68.0286,80.028,0,0,6.0103,-0.1321,0,0,0.2414,77.2874,94.3059,60.3,2.8567,40,77.2874,0.5177,1,1,NaN
Bacano-4,9923.2,Paleosuelo Guadalupe,1149216.45,972423.71,8.7727,2.95,0,0.021,NaN,57.0782,61.116,0,0,4.162,-0.1498,0,0,0.2175,58.1191,55.7745,70.4756,2.8857,40,58.1191,0.6881,1,1,NaN
Bacano-4,9929.7,Paleosuelo Guadalupe,1149216.45,972423.71,8.8936,2.64,0.273,0.095,NaN,73.3983,71.076,28.8813,8.1672,2.3253,0.069,0.1016,0.0727,0.1988,33.185,31.064,31.4834,2.5268,25.1293,33.185,0.856,0.3173,0.5117,NaN
Bacano-4,9935.4,Paleosuelo Guadalupe,1149216.45,972423.71,8.7951,2.64,0,0.039,NaN,93.0824,92.09,1.8471,0.0018,2.367,0.0366,0.0617,0.0339,0.2402,20.7131,18.6698,17.7635,2.58,24.7918,20.7131,1,0.6407,0.8026,NaN
Bacano-4,9944.2,Paleosuelo Guadalupe,1149216.45,972423.71,8.925,2.63,0.002,0.051,NaN,96.9213,93.766,9.255,0.0119,2.2976,0.0559,0.0827,0.0501,0.2352,28.8732,25.8253,22.142,2.5483,22.8544,28.8732,0.8708,0.5165,0.7069,NaN
Bacano-4,9948.2,Paleosuelo Guadalupe,1149216.45,972423.71,8.6365,3.06,0,0.019,NaN,87.9843,94.97,0.1238,0.0002,3.9031,0.0138,0.0378,0.0187,0.2395,56.9824,43.0074,63.1498,2.6174,31.6352,56.9824,0.683,0.7771,0.89,NaN
Bacano-4,9948.7,Paleosuelo Guadalupe,1149216.45,972423.71,8.6888,2.91,12.1,0.083,NaN,65.673,92.154,0,0,4.0499,-0.0253,0.0028,0.0012,0.2265,83.463,59.7814,88.8421,2.6816,54.2554,83.463,0.6746,0.9825,0.9927,NaN
Bacano-4,9950,Arena Guadalupe,1149216.45,972423.71,9.0352,2.68,1465,0.214,NaN,35.9683,53.65,414.572,300.1503,2.1092,0.1537,0.1646,0.1395,0.2222,78.7353,71.0447,76.4259,2.3879,13.5969,78.7353,0.4064,0.1382,0.27,NaN
Bacano-4,9951.7,Arena Guadalupe,1149216.45,972423.71,8.93,2.68,0.277,0.092,NaN,55.5994,41.568,462.7858,324.1984,2.0548,0.1576,0.168,0.1391,0.235,72.8751,65.621,40.783,2.3815,12.7336,72.8751,0.408,0.1606,0.305,NaN
Bacano-4,9952.4,Arena Guadalupe,1149216.45,972423.71,8.9858,2.65,167,0.21,NaN,43.1716,52.982,460.3255,341.209,2.046,0.1575,0.1678,0.1425,0.2251,77.4356,69.7695,34.4785,2.3818,13.1843,77.4356,0.4038,0.1361,0.2666,NaN
Bacano-4,9953.4,Arena Guadalupe,1149216.45,972423.71,9.1167,2.65,415,0.231,NaN,25.7088,48.726,1911.2577,2319.9019,2.0788,0.2152,0.2172,0.2096,0.2305,81.2189,65.4976,38.7754,2.287,9.5166,81.2189,0.3409,0.0261,0.0602,NaN
Bacano-4,9954.7,Arena Guadalupe,1149216.45,972423.71,9.0663,2.65,235,0.206,NaN,26.8448,28.252,1984.005,2378.1616,2.068,0.2163,0.2187,0.2085,0.2366,87.4588,73.6676,45.4115,2.2853,9.297,87.4588,0.3242,0.0354,0.0804,NaN
Bacano-4,9956.2,Arena Guadalupe,1149216.45,972423.71,8.9656,2.65,759,0.22,NaN,31.6009,31.712,2261.2502,2898.573,2.0717,0.2229,0.2239,0.2196,0.2312,120.3025,105.9528,70.0081,2.2745,9.1302,120.3025,0.2747,0.014,0.0331,NaN
Bacano-4,9957.3,Arena Guadalupe,1149216.45,972423.71,8.9227,2.65,2593,0.244,NaN,30.3703,33.594,2357.7109,2924.9656,1.9346,0.2235,0.2256,0.2156,0.243,186.3461,148.4944,90.6294,2.2734,8.8009,186.3461,0.2154,0.0336,0.0766,NaN
Bacano-4,9958.5,Arena Guadalupe,1149216.45,972423.71,8.8901,2.65,4386,0.258,NaN,23.5495,27.11,4056.3728,5644.4946,1.9472,0.2479,0.2489,0.2406,0.2624,168.0112,142.8873,105.2829,2.2335,7.4326,168.0112,0.2091,0.0247,0.0573,NaN
Bacano-4,9959.4,Arena Guadalupe,1149216.45,972423.71,8.994,2.65,7113,0.245,NaN,36.1973,27.488,2226.3066,2562.6274,2.0527,0.2203,0.2233,0.2054,0.2557,164.115,161.0296,84.9222,2.2787,8.6464,164.115,0.226,0.0643,0.1394,NaN
Bacano-4,9961.3,Arena Guadalupe,1149216.45,972423.71,8.7821,2.65,1726,0.227,NaN,42.7936,47.212,1328.9081,1204.8673,1.9952,0.1989,0.2033,0.1736,0.2643,188.3292,181.3572,73.05,2.3138,9.4257,188.3292,0.2158,0.1306,0.2576,NaN
Bacano-4,9962.7,Arena Guadalupe,1149216.45,972423.71,8.7807,2.65,1331,0.238,NaN,19.5094,26.816,1826.6637,2110.3005,2.004,0.2124,0.2154,0.2026,0.2384,268.7015,237.2035,94.5476,2.2917,9.4334,268.7015,0.1844,0.046,0.1026,NaN
Bacano-4,9963.5,Arena Guadalupe,1149216.45,972423.71,8.8719,2.65,NaN,0.228,222.768,21.464,21.69,2287.0251,2923.7739,1.9749,0.2232,0.2244,0.2193,0.2329,265.4774,232.7639,113.9727,2.274,9.0715,265.4774,0.1838,0.0163,0.0384,NaN
Bacano-4,9963.7,Arena Guadalupe,1149216.45,972423.71,8.8733,2.66,1873,0.238,NaN,21.1006,22.334,2341.2722,2993.9209,2.0027,0.224,0.2253,0.2197,0.2349,259.6593,218.1624,116.4746,2.2726,8.9813,259.6593,0.1849,0.0182,0.0427,NaN
Bacano-4,9964.4,Arena Guadalupe,1149216.45,972423.71,8.9652,2.65,604,0.218,NaN,24.0055,24.588,2216.2542,2740.9077,1.9625,0.2211,0.2231,0.2142,0.2384,246.7299,196.9329,110.9729,2.2774,9.0229,246.7299,0.1894,0.0298,0.0683,NaN
Bacano-4,9965.6,Arena Guadalupe,1149216.45,972423.71,8.7931,2.65,184,0.19,NaN,22.3779,22.394,2474.8281,2916.9678,2.0419,0.2249,0.2276,0.2099,0.2592,174.0709,131.3024,91.7706,2.2711,8.3736,174.0709,0.216,0.0621,0.135,NaN
Bacano-4,9966.5,Arena Guadalupe,1149216.45,972423.71,8.8142,2.66,922,0.237,NaN,29.8575,22.68,1992.6702,2253.8945,2.0285,0.2155,0.2188,0.2015,0.2504,140.9341,105.9495,84.8669,2.2865,8.9784,140.9341,0.2489,0.0633,0.1374,NaN
Bacano-4,9966.8,Arena Guadalupe,1149216.45,972423.71,8.8495,2.67,324,0.17,NaN,31.9214,25.506,1443.7845,1458.3722,2.0477,0.2018,0.2064,0.1845,0.249,128.9636,97.6154,72.8715,2.3091,9.6683,128.9636,0.2686,0.0891,0.1859,NaN
Bacano-4,9967.1,Arena Guadalupe,1149216.45,972423.71,8.8852,2.65,1148,0.186,NaN,33.8189,28.866,1093.563,1000.2206,2.073,0.1905,0.1963,0.1711,0.2477,120.4543,91.6175,64.0758,2.3277,10.2906,120.4543,0.2855,0.1115,0.2255,NaN
Bacano-4,9967.8,Arena Guadalupe,1149216.45,972423.71,8.9862,2.66,457,0.229,NaN,36.9093,40.08,1116.4819,1059.2898,2.0425,0.1913,0.197,0.1746,0.242,126.8558,96.3512,57.1277,2.3262,10.4145,126.8558,0.2806,0.0967,0.1997,NaN
Bacano-4,9968.3,Arena Guadalupe,1149216.45,972423.71,9.061,2.64,848,0.209,NaN,36.3396,45.504,1456.6885,1559.0448,1.9228,0.2026,0.2068,0.1905,0.2374,117.291,89.7128,53.4549,2.3077,9.954,117.291,0.2876,0.0631,0.1369,NaN
Bacano-4,9969.6,Arena Guadalupe,1149216.45,972423.71,8.8954,2.67,0.056,0.09877,0.038,44.7978,31.112,1028.6277,855.6208,2.0362,0.1887,0.1941,0.1628,0.2612,95.229,82.724,60.3899,2.3305,10.0122,95.229,0.3159,0.148,0.2856,NaN
Bacano-4,9969.9,Arena Guadalupe,1149216.45,972423.71,8.9244,2.65,185,0.231,NaN,49.241,30.848,726.793,532.1626,2.1188,0.1756,0.1823,0.1486,0.2587,92.2391,81.1915,62.9489,2.352,10.7947,92.2391,0.3317,0.1756,0.3277,NaN
Bacano-4,9970.8,Arena Guadalupe,1149216.45,972423.71,8.9391,2.65,1693,0.253,NaN,44.6128,48.844,1522.6818,1487.3492,1.9512,0.2042,0.2084,0.1823,0.26,127.1263,106.625,60.9428,2.3052,9.2744,127.1263,0.264,0.1084,0.2203,NaN
Bacano-4,9971.6,Arena Guadalupe,1149216.45,972423.71,8.8614,2.66,103,0.055,NaN,45.1911,48.226,1463.2534,1415.0627,2.1116,0.2025,0.2069,0.1807,0.2589,169.9141,161.189,80.0403,2.3079,9.3802,169.9141,0.2284,0.1097,0.2226,1.366599684
Bacano-4,9972.1,Arena Guadalupe,1149216.45,972423.71,8.9295,2.65,2672,0.258,NaN,45.1783,43.002,1487.0778,1483.3456,1.9829,0.203,0.2075,0.1838,0.2539,258.4383,217.6703,109.2101,2.307,9.4795,258.4383,0.1854,0.0972,0.2005,NaN
Bacano-4,9972.6,Arena Guadalupe,1149216.45,972423.71,8.8893,2.65,2197,0.252,NaN,40.1835,41.864,2565.9414,3064.9753,1.9721,0.2266,0.2291,0.2121,0.2592,453.451,366.7554,154.5385,2.2684,8.3068,453.451,0.1319,0.0588,0.1286,3.277834078
Bacano-4,9974.4,Arena Guadalupe,1149216.45,972423.71,8.9189,2.66,1368,0.224,NaN,24.6453,23.258,2428.3413,2902.6003,2.1237,0.2242,0.2268,0.2113,0.2543,195.8249,186.4911,153.011,2.2723,8.5088,195.8249,0.2054,0.0539,0.1187,3.345193253
Bacano-4,9975.3,Arena Guadalupe,1149216.45,972423.71,8.8632,2.65,3295,0.253,NaN,24.969,26.546,2805.8945,3516.0298,1.9727,0.2307,0.2328,0.2196,0.2556,472.6554,465.2918,174.6867,2.2616,8.212,472.6554,0.1292,0.0437,0.0978,3.411287856
Bacano-4,9975.9,Arena Guadalupe,1149216.45,972423.71,8.84,2.65,2662,0.238,NaN,32.8869,37.502,3051.2876,3927.7813,1.9516,0.2346,0.2364,0.2246,0.2564,494.8711,499.1057,187.5091,2.2553,8.042,494.8711,0.1253,0.0379,0.0858,3.476190002
Bacano-4,9977.5,Arena Guadalupe,1149216.45,972423.71,8.5879,2.67,1416,0.175,NaN,22.4232,23.53,2182.8533,2509.4202,2.1363,0.2195,0.2225,0.2049,0.2543,783.2269,680.6568,249.1418,2.2801,8.7136,783.2269,0.1014,0.0633,0.1374,3.539965378
Bacano-4,9979.4,Gacheta,1149216.45,972423.71,8.867,2.64,11133,0.251,NaN,34.3831,22.784,2668.0215,3021.9893,2.0738,0.2285,0.2307,0.2067,0.2746,156.9451,135.3938,270.1673,2.2652,42.9069,156.9451,0.4923,0.0867,0.1816,3.602673881
Bacano-4,9980.2,Gacheta,1149216.45,972423.71,8.7097,2.64,NaN,0.107,0.016,102.3356,25.624,348.3834,132.0275,2.1855,0.1697,0.1595,0.1094,0.3133,69.3919,74.7793,133.6447,2.3616,36.294,69.3919,0.6496,0.3668,0.5659,3.664370385
Bacano-4,9981.4,Gacheta,1149216.45,972423.71,8.6537,2.65,0.031,0.101,NaN,76.2817,123.33,166.4996,68.6665,2.1749,0.1265,0.1396,0.1018,0.2496,55.1321,58.1181,48.3084,2.4326,48.3655,55.1321,0.9172,0.2946,0.4852,3.725105148
Bacano-4,9981.9,Gacheta,1149216.45,972423.71,8.6614,2.65,0.072,0.105,NaN,70.4632,128.506,262.4413,141.8575,2.1296,0.1385,0.1516,0.1179,0.2391,52.9145,49.1537,50.1542,2.4128,52.8855,52.9145,0.9997,0.2245,0.3967,3.784924564
Bacano-4,9982.6,Gacheta,1149216.45,972423.71,8.6368,2.66,NaN,0.105,0.037,71.8989,89.2,296.8988,170.0319,2.0717,0.1425,0.155,0.1222,0.2382,85.1307,56.8552,52.8457,2.4064,53.5006,85.1307,0.7466,0.2104,0.3776,3.843871423
Bacano-4,9983.3,Gacheta,1149216.45,972423.71,8.6029,2.65,1579,0.189,NaN,72.2053,79.688,507.2048,362.6421,1.9917,0.161,0.1708,0.1416,0.2377,78.5768,60.3625,57.2368,2.3759,54.6159,78.5768,0.8061,0.1588,0.3024,3.90198537
Bacano-4,9983.9,Gacheta,1149216.45,972423.71,8.5809,2.64,48.8,0.149,NaN,100.8216,69.384,659.8994,478.1788,2.1016,0.1716,0.1791,0.1465,0.2536,79.3901,73.2703,56.5238,2.3586,49.6034,79.3901,0.7564,0.1728,0.3235,3.959303046
Bacano-4,9984.4,Gacheta,1149216.45,972423.71,8.6115,2.66,0,0.042,NaN,114.4417,62.976,322.9256,164.4537,2.1703,0.149,0.1574,0.1183,0.2617,112.786,102.6048,57.14,2.3956,46.4764,112.786,0.5589,0.261,0.4442,4.015858643
Bacano-4,9986.7,Gacheta,1149216.45,972423.71,8.6621,2.65,13,0.21,NaN,101.9964,137.802,44.0072,10.3778,2.2494,0.09,0.1097,0.0731,0.2421,46.2534,52.8467,105.1226,2.4924,46.2106,46.2534,0.9993,0.3995,0.5995,4.071684018
Bacano-4,9987.8,Gacheta,1149216.45,972423.71,8.5568,2.72,5.02,0.131,NaN,131.4068,106.6,52.7096,14.0671,2.5893,0.0927,0.1133,0.0774,0.2374,90.5445,81.4604,90.208,2.488,48.07,90.5445,0.6257,0.3714,0.5707,4.126808763
Bacano-4,9988.1,Gacheta,1149216.45,972423.71,8.5849,2.71,NaN,0.166,4.818,138.2789,104.362,52.8279,14.9732,2.521,0.0906,0.1133,0.0787,0.2303,87.3329,75,84.7885,2.4913,50.1881,87.3329,0.666,0.3523,0.5505,4.181260685
Bacano-4,9988.2,Gacheta,1149216.45,972423.71,8.5831,2.72,15.3,0.142,NaN,138.7962,108.804,65.8811,20.9685,2.4838,0.096,0.118,0.0837,0.2286,85.9516,73.6196,82.4275,2.4826,51.6746,85.9516,0.694,0.327,0.5226,4.235065787
Bacano-4,9989.2,Gacheta,1149216.45,972423.71,8.5762,2.65,24.3,0.144,NaN,133.4202,131.212,94.6488,31.0831,2.3181,0.11,0.126,0.0885,0.2457,83.6583,90.0811,64.2753,2.4597,47.7983,83.6583,0.6729,0.3381,0.535,4.288248518
Bacano-4,9990.6,Gacheta,1149216.45,972423.71,8.631,2.58,0.21,0.025,NaN,152.537,81.24,0,0,2.4533,0.0442,0,0,0.3531,34.4438,33.9138,35.264,2.5675,30,34.4438,0.871,1,1,4.340831703
Bacano-4,9992.3,Gacheta,1149216.45,972423.71,8.7841,2.63,0.061,0.077,NaN,131.3044,165.402,2.7208,0.0025,2.2723,0.0797,0.0662,0.035,0.2919,54.5708,46.8477,36.7501,2.5093,33.7516,54.5708,0.668,0.6905,0.8365,4.392836969
Bacano-4,9992.9,Gacheta,1149216.45,972423.71,8.7861,2.65,3.7,0.143,NaN,96.9445,155.366,114.6023,35.941,2.2431,0.1208,0.1304,0.0896,0.2637,57.8062,49.8455,34.5027,2.4418,43.8246,57.8062,0.8256,0.3641,0.563,4.444284653
Bacano-4,9993.4,Gacheta,1149216.45,972423.71,8.8157,2.64,6.45,0.146,NaN,80.6277,136.136,174.6383,87.431,2.241,0.1241,0.1408,0.1093,0.2253,55.5688,45.134,33.0007,2.4364,56.8701,55.5688,1,0.2261,0.3989,4.495194
Bacano-4,9993.8,Gacheta,1149216.45,972423.71,8.7728,2.66,NaN,0.139,0.629,75.0155,117.498,181.493,100.8201,2.2566,0.1251,0.1418,0.1142,0.2127,54.321,44.2425,29.9758,2.4348,62.7248,54.321,1,0.1876,0.3452,4.545583043
Bacano-4,9994.4,Gacheta,1149216.45,972423.71,8.7947,2.66,10.1,0.163,NaN,80.8916,96.346,127.4307,63.4087,2.2884,0.1136,0.133,0.1052,0.208,52.6018,43.4619,27.6486,2.4537,63.5295,52.6018,1,0.2065,0.3721,4.595468993
Bacano-4,9995.6,Gacheta,1149216.45,972423.71,8.8251,2.67,1.22,0.137,NaN,117.0632,79.174,239.1497,154.5051,2.1998,0.135,0.149,0.1253,0.2063,41.5976,35.8417,23.5899,2.4186,67.1253,41.5976,1,0.1451,0.2809,4.644868106
Bacano-4,9996.5,Gacheta,1149216.45,972423.71,8.7916,2.65,3.6,0.142,NaN,142.3525,66.31,26.9231,6.0658,2.4798,0.0713,0.1003,0.0676,0.2201,55.7797,47.0393,34.5461,2.5231,50.3618,55.7797,0.9267,0.3868,0.5867,4.693795856
Bacano-4,9997.9,Gacheta,1149216.45,972423.71,8.6606,2.64,0.502,0.152,NaN,157.456,92.696,242.7145,112.5886,2.1717,0.1392,0.1494,0.1108,0.2568,64.8905,53.7264,41.4134,2.4117,47.2496,64.8905,0.8137,0.2765,0.4635,4.742266769
Bacano-4,9998.9,Gacheta,1149216.45,972423.71,9.412,2.66,19.7,0.176,NaN,175.809,131.812,25.3782,0.0602,2.3276,0.0708,0.0992,0.0662,0.223,84.3481,77.2938,35.5458,2.5239,49.2184,84.3481,0.6606,0.4001,0.6001,4.79029481
Bacano-4,10001.8,Gacheta,1149216.45,972423.71,8.896,2.65,0.692,0.064,NaN,134.0461,148.508,14.7442,0.0106,2.4586,0.1356,0.0899,0.0489,0.3415,121.7785,117.3732,13.54,2.4176,31.2876,121.7785,0.3269,0.6538,0.8118,4.837893216
Bacano-4,10005.5,Gacheta,1149216.45,972423.71,8.7719,2.68,0.127,0.13,NaN,126.7741,142.82,126.6078,32.3575,2.4141,0.1393,0.1328,0.0863,0.2992,21.677,9.5357,13.596,2.4115,37.4627,21.677,1,0.431,0.6303,4.885074646
Bacano-4,10006.4,Gacheta,1149216.45,972423.71,8.6571,2.66,0.686,0.157,NaN,77.0039,92.04,84.899,22.7914,2.2919,0.1144,0.1235,0.0826,0.2655,42.0194,40.6293,32.3744,2.4524,42.733,42.0194,1,0.3957,0.5957,4.931850998
Bacano-4,10008.1,Gacheta,1149216.45,972423.71,8.5659,2.67,5.06,0.162,NaN,84.1546,91.95,127.9255,50.8015,2.473,0.1165,0.133,0.0974,0.2386,43.0657,30.5483,24.4389,2.449,50.9087,43.0657,1,0.2914,0.4814,NaN
Bacano-4,10008.8,Gacheta,1149216.45,972423.71,8.8271,2.67,0.254,0.166,NaN,67.9767,81.598,72.9072,28.8033,2.3894,0.0961,0.1202,0.0907,0.2075,38.1484,29.2531,21.6286,2.4824,60.709,38.1484,1,0.2569,0.4391,12.42886608
Bacano-4,10009.9,Gacheta,1149216.45,972423.71,8.6737,2.68,0.147,0.151,NaN,106.2371,76.432,348.8439,228.7359,2.3624,0.1474,0.1596,0.1312,0.2274,32.778,30.7566,12.3792,2.3982,58.0347,32.778,1,0.1672,0.3151,13.07161276
Bacano-4,10013.5,Gacheta,1149216.45,972423.71,8.5774,2.66,2.45,0.138,NaN,98.2054,89.95,44.9411,15.2564,2.6032,0.0816,0.1101,0.0813,0.2005,58.7524,58.2921,31.6723,2.5062,61.1272,58.7524,1,0.2809,0.4688,13.68480441
Bacano-4,10013.9,Gacheta,1149216.45,972423.71,8.584,2.65,0.278,0.107,NaN,96.0169,84.918,40.8434,12.5289,2.3868,0.0794,0.1082,0.0778,0.2072,53.4922,50.729,37.6905,2.5098,57.3724,53.4922,1,0.3106,0.5039,14.27225149
Bacano-4,10015,Gacheta,1149216.45,972423.71,8.5689,2.66,68.9,0.173,NaN,111.3332,105.68,79.433,31.7356,2.6117,0.0988,0.122,0.092,0.2107,72.4861,78.9701,55.5523,2.4779,59.6702,72.4861,0.876,0.2584,0.441,14.83701296
Bacano-4,10017.2,Gacheta,1149216.45,972423.71,8.5812,2.64,NaN,0.093,0.095,99.5883,79.488,33.168,9.8771,2.5126,0.0729,0.1042,0.0751,0.2,40.8506,41.0169,53.5114,2.5204,59.3003,40.8506,1,0.308,0.501,15.38158803
Bacano-4,10021.7,Gacheta,1149216.45,972423.71,8.6593,2.63,0.019,0.082,NaN,97.2418,120.774,9.8167,0.0159,2.4737,0.0469,0.0835,0.053,0.2136,30.0739,34.0785,23.5418,2.5631,47.5319,30.0739,1,0.4597,0.657,NaN
Bacano-4,10023.7,Gacheta,1149216.45,972423.71,8.669,2.660,0.285,0.096,NaN,85.1011,81.148,24.6171,0.0725,2.8152,0.0646,0.0987,0.0698,0.1979,44.3551,39.3398,46.24,2.534,58.2185,44.3551,1,0.3297,0.5256,32.41231253
Bacano-4,10025.3,Gacheta,1149216.45,972423.71,8.552,2.710,0.005,0.053,NaN,65.132,87.364,24.6144,0.0797,2.5899,0.0641,0.0987,0.0719,0.1879,94.4148,130.5589,49.5382,2.5349,63.2726,94.4148,0.7417,0.2971,0.4882,36.80831558
Bacano-4,10026.1,Gacheta,1149216.45,972423.71,8.812,2.870,116.000,0.234,NaN,75.0387,75.134,29.0691,9.2167,2.4134,0.0689,0.1017,0.0754,0.1868,111.5149,183.0355,41.3186,2.527,65.327,111.5149,0.6729,0.2775,0.4647,40.73637733
Bacano-4,10027,Gacheta,1149216.45,972423.71,8.637,2.630,0.250,0.143,NaN,85.2082,66.59,227.2932,115.6029,2.2809,0.1339,0.1477,0.1134,0.2391,27.913,26.5245,26.0779,2.4204,52.5211,27.913,1,0.238,0.4147,44.32109373
Bacano-4,10028.7,Gacheta,1149216.45,972423.71,8.841,2.64,38.4,0.188,NaN,91.9386,88.446,398.9615,244.8341,2.3375,0.1533,0.1635,0.1297,0.2467,25.7279,22.7256,22.759,2.3887,51.2081,25.7279,1,0.2039,0.3685,NaN
Bacano-4,10029.7,Gacheta,1149216.45,972423.71,8.911,2.650,0.052,0.158,NaN,100.0896,82.714,287.968,142.267,2.2442,0.1448,0.1541,0.1155,0.2586,21.007,20.3227,18.8694,2.4025,47.0858,21.007,1,0.2647,0.4488,36.40205847
Bacano-4,10031,Gacheta,1149216.45,972423.71,8.667,2.640,0.396,0.188,NaN,84.1611,81.87,717.3748,493.0096,2.3246,0.1766,0.1818,0.1447,0.2688,17.6586,16.4353,15.1433,2.3504,45.4946,17.6586,1,0.2004,0.3635,38.21201511
Bacano-4,10031.4,Gacheta,1149216.45,972423.71,8.766,2.630,0.001,0.086,NaN,93.8667,72.734,167.1458,58.6668,2.3152,0.1337,0.1397,0.0972,0.2726,19.6313,19.3175,14.8673,2.4207,42.6708,19.6313,1,0.3494,0.5474,39.94173501
Bacano-4,10032.8,Gacheta,1149216.45,972423.71,8.746,2.650,484.000,0.286,NaN,79.2851,90.714,1578.647,1443.7468,2.1904,0.2069,0.2098,0.1774,0.2761,22.8849,19.3799,18.6396,2.3007,43.4881,22.8849,1,0.1401,0.273,41.60122931
